district,taluka,revenue_circle,lat,lon,year,ET_mean_mm8d,ET_anom_mm8d,SMAP_sm_mean,SMAP_sm_anom,SAR_VH_mean_dB,SAR_CR_mean_dB
Wardha,Seloo,Seloo,20.8635639,78.705685,2020,,,0.34378347016628596,0.016784624078823456,-15.41366627926495,-7.86621872887248
Wardha,Seloo,Seloo,20.8635639,78.705685,2023,19.002067669172916,-1.1092482223197075,0.3148032997672932,-0.01219554632016928,-16.619313052548762,-8.132988691465803
Wardha,Seloo,Seloo,20.8635639,78.705685,2025,21.92226257638668,1.8109466848940523,0.32870205678730735,0.0017032106998448996,-16.047767948458297,-7.892590560588772
Wardha,Seloo,Seloo,20.8635639,78.705685,2018,,,0.30364455024288933,-0.02335429584457311,-15.880216624526874,-7.984443090511171
Wardha,Seloo,Seloo,20.8635639,78.705685,2022,20.206541696280503,0.09522580478786219,0.33313734705916886,0.006138500971706449,-16.766712674143392,-8.285536352847878
Wardha,Seloo,Seloo,20.8635639,78.705685,2021,19.762848267208028,-0.3484676242845928,0.33905095280144126,0.012052106713978878,-15.667723381726251,-7.763717150260738
Wardha,Seloo,Seloo,20.8635639,78.705685,2024,20.02248497770885,-0.08883091378378169,0.3384293519455776,0.011430505858115123,-15.877191267943862,-7.927735697981494
Wardha,Wardha,Wardha,20.8256231,78.6131455,2018,,,0.2999102056926152,-0.023701929340385043,-15.963174185660113,-7.654133610564448
Wardha,Wardha,Wardha,20.8256231,78.6131455,2020,,,0.340845236187836,0.017233101154835725,-15.45664483974068,-7.570707602349123
Wardha,Wardha,Wardha,20.8256231,78.6131455,2023,19.155887267070636,-1.2725562299447164,0.3112769486291228,-0.012335186403877332,-16.74803139681237,-7.833373333432525
Wardha,Wardha,Wardha,20.8256231,78.6131455,2021,20.277656565858987,-0.15078693115636252,0.33186057931128543,0.008248444278285185,-15.799323116328626,-7.552614469867447
Wardha,Wardha,Wardha,20.8256231,78.6131455,2024,20.42883001134745,0.00038651433209137644,0.33564706687376195,0.012034931840761652,-16.094605789378477,-7.633689251776591
Wardha,Wardha,Wardha,20.8256231,78.6131455,2019,,,0.3296726710981918,0.0060605360651915935,-16.96456880072229,-8.12352924611929
Wardha,Wardha,Wardha,20.8256231,78.6131455,2022,20.427315850427554,-0.001127646587794593,0.3304466340479986,0.006834499014998383,-16.70689155663559,-7.838092926619385
Wardha,Wardha,Wardha,20.8256231,78.6131455,2025,22.21174146875446,1.783297971739114,0.326847570580694,0.0032354355476937207,-16.2183896028016,-7.611076708738349
Chandrapur,Pombhurna,Pomburna,19.8663366,79.6906826,2023,20.621479805961474,-0.9967706016143255,0.32332395465362346,-0.008595933033333043,-16.822624780716225,-8.074808521001042
Chandrapur,Pombhurna,Pomburna,19.8663366,79.6906826,2022,21.13158663145856,-0.4866637761172388,0.31677034848425456,-0.015149539202701935,-16.803908775215728,-8.090268900429745
Chandrapur,Pombhurna,Pomburna,19.8663366,79.6906826,2024,21.869210239202676,0.25095983162688207,0.32925182079365223,-0.0026680668933042897,-16.777151946834937,-8.210990935769047
Chandrapur,Pombhurna,Pomburna,19.8663366,79.6906826,2025,21.826982391227826,0.2087319836520283,0.3327879781633904,0.0008680904764337643,-16.405455829560438,-8.140132119950863
Chandrapur,Pombhurna,Pomburna,19.8663366,79.6906826,2019,,,0.33047571979750434,-0.0014441678894521232,-16.552542534000885,-8.231838068671392
Chandrapur,Pombhurna,Pomburna,19.8663366,79.6906826,2020,,,0.3356903957608677,0.003770508073911082,-15.878658514141458,-7.939423466411543
Chandrapur,Pombhurna,Pomburna,19.8663366,79.6906826,2018,,,0.3396055771624712,0.007685689475514743,-16.231134576014338,-7.715688936633871
Chandrapur,Pombhurna,Pomburna,19.8663366,79.6906826,2021,22.858447492004533,1.2401970844287318,0.34603343562396516,0.014113547937008574,-15.705766851242098,-7.691105708163813
Chandrapur,Rajura,Rajura,19.6974658,79.2951865,2018,,,0.30260134245251263,-0.01574043154410813,-16.677378135702664,-8.337151860926323
Chandrapur,Rajura,VirurStation,19.6974658,79.2951865,2018,,,0.30260134245251263,-0.01574043154410813,-16.677378135702664,-8.337151860926323
Chandrapur,Rajura,Rajura,19.6974658,79.2951865,2020,,,0.32349533176760636,0.00515355777098552,-15.537972224807874,-8.183874640783744
Chandrapur,Rajura,Rajura,19.6974658,79.2951865,2024,21.95441753869455,0.46606601503045325,0.30848442367369805,-0.009857350322922738,-16.534489444479988,-8.499169814245647
Chandrapur,Rajura,Rajura,19.6974658,79.2951865,2023,20.399625863176393,-1.0887256604877036,0.30465534735288624,-0.013686426643734501,-16.81896627925884,-8.55982036870853
Chandrapur,Rajura,VirurStation,19.6974658,79.2951865,2019,,,0.33835248357522035,0.02001070957859956,-16.733859234793496,-8.865564358708681
Chandrapur,Rajura,VirurStation,19.6974658,79.2951865,2020,,,0.32349533176760636,0.00515355777098552,-15.537972224807874,-8.183874640783744
Chandrapur,Rajura,VirurStation,19.6974658,79.2951865,2024,21.95441753869455,0.46606601503045325,0.30848442367369805,-0.009857350322922738,-16.534489444479988,-8.499169814245647
Chandrapur,Rajura,VirurStation,19.6974658,79.2951865,2022,21.07443478903188,-0.4139167346322185,0.3354662223752448,0.0171244483786242,-16.613572575713846,-8.200876712549992
Chandrapur,Rajura,VirurStation,19.6974658,79.2951865,2021,22.918912279035577,1.4305607553714987,0.35172721429696263,0.03338544030034184,-15.913089142333787,-7.963588800923896
Chandrapur,Rajura,VirurStation,19.6974658,79.2951865,2023,20.399625863176393,-1.0887256604877036,0.30465534735288624,-0.013686426643734501,-16.81896627925884,-8.55982036870853
Chandrapur,Rajura,Rajura,19.6974658,79.2951865,2019,,,0.33835248357522035,0.02001070957859956,-16.733859234793496,-8.865564358708681
Chandrapur,Rajura,Rajura,19.6974658,79.2951865,2025,21.188917352500876,-0.29943417116322407,0.3272803558391454,0.008938581842524562,-16.018106291234766,-8.43650505026453
Chandrapur,Rajura,Rajura,19.6974658,79.2951865,2021,22.918912279035577,1.4305607553714987,0.35172721429696263,0.03338544030034184,-15.913089142333787,-7.963588800923896
Chandrapur,Rajura,Rajura,19.6974658,79.2951865,2022,21.07443478903188,-0.4139167346322185,0.3354662223752448,0.0171244483786242,-16.613572575713846,-8.200876712549992
Chandrapur,Rajura,VirurStation,19.6974658,79.2951865,2025,21.188917352500876,-0.29943417116322407,0.3272803558391454,0.008938581842524562,-16.018106291234766,-8.43650505026453
Chandrapur,Chimur,Bhisi,20.6322839,79.4015274,2021,21.89337234754744,0.4600766744644946,0.34693623507437055,0.020507072609720962,-15.80634918762707,-7.657763046587223
Chandrapur,Chimur,Bhisi,20.6322839,79.4015274,2024,21.468250804229378,0.03495513114643079,0.3226938144733069,-0.0037353479913426624,-16.018515192489083,-8.094307485440066
Chandrapur,Chimur,Bhisi,20.6322839,79.4015274,2020,,,0.3284280569334901,0.001998894468840475,-15.230613444989476,-7.896338354769718
Chandrapur,Chimur,Bhisi,20.6322839,79.4015274,2018,,,0.32399590641820103,-0.002433256046448512,-15.543699508616005,-7.78138886878842
Chandrapur,Chimur,Bhisi,20.6322839,79.4015274,2023,20.33469557128493,-1.0986001017980143,0.32232670764552324,-0.004102454819126378,-16.195032891325717,-8.011261405265763
Chandrapur,Chimur,Bhisi,20.6322839,79.4015274,2022,21.230565480443985,-0.2027301926389514,0.3204490664494114,-0.005980096015238171,-16.385500153666698,-8.079738223492281
Chandrapur,Chimur,Bhisi,20.6322839,79.4015274,2019,,,0.3287049212935579,0.002275758828908364,-16.7816607445509,-8.179861701575618
Chandrapur,Chimur,Bhisi,20.6322839,79.4015274,2025,22.474666837165802,1.041371164082852,0.32971348662111205,0.0032843241564624853,-15.626857581717942,-8.34357890360252
Chandrapur,Chimur,Chimur,20.5142282,79.3642205,2018,,,0.327853929720569,-0.003034755138501728,-15.53307991509161,-7.706123361019097
Chandrapur,Chimur,Chimur,20.5142282,79.3642205,2021,22.167980830319298,0.507638057218895,0.353771652536793,0.022882967677722296,-15.92463263273279,-7.777523308111671
Chandrapur,Chimur,Chimur,20.5142282,79.3642205,2022,21.43525092671799,-0.22509184638242372,0.3249063124282774,-0.005982372430793282,-16.485185985059502,-7.932934704255275
Chandrapur,Chimur,Jambhulghat,20.5142282,79.3642205,2018,,,0.327853929720569,-0.003034755138501728,-15.53307991509161,-7.706123361019097
Chandrapur,Chimur,Jambhulghat,20.5142282,79.3642205,2021,22.167980830319298,0.507638057218895,0.353771652536793,0.022882967677722296,-15.92463263273279,-7.777523308111671
Chandrapur,Chimur,Chimur,20.5142282,79.3642205,2025,22.576677221997098,0.9163344488966916,0.3300402955508874,-0.0008483893081834418,-15.58691980369645,-8.373568572417133
Chandrapur,Chimur,Chimur,20.5142282,79.3642205,2024,21.764667907293177,0.10432513419276684,0.3263457393246435,-0.0045429455344272625,-16.52095307685734,-8.23333246260981
Chandrapur,Chimur,Chimur,20.5142282,79.3642205,2019,,,0.3353855236667925,0.004496838807721829,-16.920970893094257,-8.280387628394955
Chandrapur,Chimur,Chimur,20.5142282,79.3642205,2020,,,0.32902818446346305,-0.0018605003956077113,-15.582069218766826,-7.748975701122218
Chandrapur,Chimur,Chimur,20.5142282,79.3642205,2023,20.586620993601763,-1.0737217794986473,0.3282551302597892,-0.002633554599281747,-16.24446308273858,-7.976578383498707
Chandrapur,Chimur,Jambhulghat,20.5142282,79.3642205,2019,,,0.3353855236667925,0.004496838807721829,-16.920970893094257,-8.280387628394955
Chandrapur,Chimur,Jambhulghat,20.5142282,79.3642205,2020,,,0.32902818446346305,-0.0018605003956077113,-15.582069218766826,-7.748975701122218
Chandrapur,Chimur,Jambhulghat,20.5142282,79.3642205,2022,21.43525092671799,-0.22509184638242372,0.3249063124282774,-0.005982372430793282,-16.485185985059502,-7.932934704255275
Chandrapur,Chimur,Jambhulghat,20.5142282,79.3642205,2023,20.586620993601763,-1.0737217794986473,0.3282551302597892,-0.002633554599281747,-16.24446308273858,-7.976578383498707
Chandrapur,Chimur,Jambhulghat,20.5142282,79.3642205,2024,21.764667907293177,0.10432513419276684,0.3263457393246435,-0.0045429455344272625,-16.52095307685734,-8.23333246260981
Chandrapur,Chimur,Jambhulghat,20.5142282,79.3642205,2025,22.576677221997098,0.9163344488966916,0.3300402955508874,-0.0008483893081834418,-15.58691980369645,-8.373568572417133
Chandrapur,Chimur,MasalBu.,20.5142282,79.3642205,2019,,,0.3353855236667925,0.004496838807721829,-16.920970893094257,-8.280387628394955
Chandrapur,Chimur,MasalBu.,20.5142282,79.3642205,2018,,,0.327853929720569,-0.003034755138501728,-15.53307991509161,-7.706123361019097
Chandrapur,Chimur,Khadsangi,20.5058676,79.2656171,2021,26.857984996506485,1.2077925668804217,0.35614028317913554,0.023970880000486635,-15.032772672309747,-7.3343333805574416
Chandrapur,Chimur,Khadsangi,20.5058676,79.2656171,2020,,,0.3279441529114516,-0.004225250267197404,-14.747488046788996,-7.45170988133795
Chandrapur,Chimur,Khadsangi,20.5058676,79.2656171,2018,,,0.32837032484879825,-0.003799078329850613,-15.010995879389954,-7.371699263582259
Chandrapur,Chimur,MasalBu.,20.5142282,79.3642205,2021,22.167980830319298,0.507638057218895,0.353771652536793,0.022882967677722296,-15.92463263273279,-7.777523308111671
Chandrapur,Chimur,MasalBu.,20.5142282,79.3642205,2022,21.43525092671799,-0.22509184638242372,0.3249063124282774,-0.005982372430793282,-16.485185985059502,-7.932934704255275
Chandrapur,Chimur,MasalBu.,20.5142282,79.3642205,2024,21.764667907293177,0.10432513419276684,0.3263457393246435,-0.0045429455344272625,-16.52095307685734,-8.23333246260981
Chandrapur,Chimur,MasalBu.,20.5142282,79.3642205,2023,20.586620993601763,-1.0737217794986473,0.3282551302597892,-0.002633554599281747,-16.24446308273858,-7.976578383498707
Chandrapur,Chimur,MasalBu.,20.5142282,79.3642205,2020,,,0.32902818446346305,-0.0018605003956077113,-15.582069218766826,-7.748975701122218
Chandrapur,Chimur,MasalBu.,20.5142282,79.3642205,2025,22.576677221997098,0.9163344488966916,0.3300402955508874,-0.0008483893081834418,-15.58691980369645,-8.373568572417133
Chandrapur,Chimur,Khadsangi,20.5058676,79.2656171,2022,25.191206437693893,-0.45898599193216183,0.3266704673720234,-0.005498935806625661,-15.666530049747788,-7.526240647638085
Chandrapur,Chimur,Khadsangi,20.5058676,79.2656171,2025,26.284499208052264,0.6343067784261991,0.3359327215023585,0.0037633183237094636,-14.910586293582528,-7.566316780412995
Chandrapur,Chimur,Khadsangi,20.5058676,79.2656171,2023,24.392434599040705,-1.257757830585345,0.328455245105682,-0.0037141580729669966,-15.503200914161745,-7.493792994069389
Chandrapur,Chimur,Khadsangi,20.5058676,79.2656171,2019,,,0.33430225834255384,0.0021328551639048315,-15.957953862288106,-7.641840175730937
Chandrapur,Chimur,Khadsangi,20.5058676,79.2656171,2024,25.757958888339108,0.10776645871304111,0.33087507527681137,-0.001294327901837597,-15.168533912304143,-7.398022743882009
Chandrapur,Chimur,Neri,20.4694155,79.4457221,2019,,,0.3342088909590851,0.0046692145442579535,-17.243608013330494,-8.27957975681101
Chandrapur,Chimur,Neri,20.4694155,79.4457221,2018,,,0.329564152959389,2.4476544561818772e-05,-16.043601175858768,-7.712126678504713
Chandrapur,Chimur,Neri,20.4694155,79.4457221,2022,21.47974768956101,-0.42756357299992365,0.32173276475871887,-0.007806911656108381,-17.028828011115095,-8.155469437806772
Chandrapur,Chimur,Neri,20.4694155,79.4457221,2021,22.540102228633955,0.6327909660730268,0.3497090400251187,0.020169363610291518,-16.223885982710016,-7.927259629848235
Chandrapur,Chimur,Shankrpur,20.5142282,79.3642205,2019,,,0.3353855236667925,0.004496838807721829,-16.920970893094257,-8.280387628394955
Chandrapur,Chimur,Neri,20.4694155,79.4457221,2025,22.673075315888966,0.7657640533280267,0.32737319386213837,-0.0021664825526888287,-16.10581257676729,-8.258325148283886
Chandrapur,Chimur,Shankrpur,20.5142282,79.3642205,2018,,,0.327853929720569,-0.003034755138501728,-15.53307991509161,-7.706123361019097
Chandrapur,Chimur,Neri,20.4694155,79.4457221,2023,20.87573002686299,-1.0315812356979401,0.32568081441161073,-0.003858862003216444,-16.60283585411274,-8.058865152200742
Chandrapur,Chimur,Neri,20.4694155,79.4457221,2020,,,0.32941194103999016,-0.00012773537483693064,-15.830130008549737,-7.78138978930266
Chandrapur,Chimur,Shankrpur,20.5142282,79.3642205,2022,21.43525092671799,-0.22509184638242372,0.3249063124282774,-0.005982372430793282,-16.485185985059502,-7.932934704255275
Chandrapur,Chimur,Neri,20.4694155,79.4457221,2024,22.246142423639434,0.33883116107849903,0.3232611292885133,-0.0062785471263139105,-16.867863825048833,-8.23557323326321
Chandrapur,Chimur,Shankrpur,20.5142282,79.3642205,2021,22.167980830319298,0.507638057218895,0.353771652536793,0.022882967677722296,-15.92463263273279,-7.777523308111671
Chandrapur,Chimur,Shankrpur,20.5142282,79.3642205,2020,,,0.32902818446346305,-0.0018605003956077113,-15.582069218766826,-7.748975701122218
Chandrapur,Chimur,Shankrpur,20.5142282,79.3642205,2023,20.586620993601763,-1.0737217794986473,0.3282551302597892,-0.002633554599281747,-16.24446308273858,-7.976578383498707
Chandrapur,Chimur,Shankrpur,20.5142282,79.3642205,2024,21.764667907293177,0.10432513419276684,0.3263457393246435,-0.0045429455344272625,-16.52095307685734,-8.23333246260981
Chandrapur,Chimur,Shankrpur,20.5142282,79.3642205,2025,22.576677221997098,0.9163344488966916,0.3300402955508874,-0.0008483893081834418,-15.58691980369645,-8.373568572417133
Chandrapur,Gondpipri,Dhaba,19.6221044,79.6396136,2019,,,0.348465741149476,0.011337348571075422,-15.878996627691139,-7.960920239888457
Chandrapur,Gondpipri,Dhaba,19.6221044,79.6396136,2023,22.090360145080005,-1.278085505024697,0.32697024136443176,-0.010158151213968568,-16.25879060719508,-7.839713103492945
Chandrapur,Gondpipri,Dhaba,19.6221044,79.6396136,2020,,,0.33900620749636534,0.0018778149179647968,-15.452259163418454,-7.548931028878868
Chandrapur,Gondpipri,Dhaba,19.6221044,79.6396136,2022,22.673758645853166,-0.6946870042515392,0.33678772205415447,-0.00034067052424602637,-15.997592522284783,-7.572413054690594
Chandrapur,Gondpipri,Dhaba,19.6221044,79.6396136,2025,23.389567114531037,0.021121464426342322,0.3472972380434021,0.010168845465001634,-15.71628768533543,-7.7854940440685585
Chandrapur,Gondpipri,Dhaba,19.6221044,79.6396136,2018,,,0.3382813897371031,0.001152997158702514,-15.839114287848165,-7.455997106923412
Chandrapur,Gondpipri,Dhaba,19.6221044,79.6396136,2024,23.55191745067982,0.1834718005751094,0.3264628200498035,-0.0106655725285971,-16.15810803209526,-7.845870168427943
Chandrapur,Gondpipri,Dhaba,19.6221044,79.6396136,2021,25.29721211939042,1.9287664692857212,0.36121371342690217,0.024085320848501575,-15.60174448532376,-7.407725973661007
Chandrapur,Gondpipri,Gondpipari,19.7131212,79.6775409,2020,,,0.3445894369271143,0.0013208550811125246,-15.048955828549206,-7.565557349437978
Chandrapur,Gondpipri,Gondpipari,19.7131212,79.6775409,2021,28.6158149659728,2.112039408079056,0.3664514611555792,0.02318287930957748,-15.15322942820528,-7.41008423910889
Chandrapur,Gondpipri,Gondpipari,19.7131212,79.6775409,2018,,,0.34411540121410406,0.0008468193681023053,-15.264429043128317,-7.482053084702932
Chandrapur,Gondpipri,Gondpipari,19.7131212,79.6775409,2019,,,0.3497550413631647,0.006486459517163077,-15.376030915784504,-7.737444765889259
Chandrapur,Gondpipri,Gondpipari,19.7131212,79.6775409,2022,26.11016218982646,-0.3936133680672712,0.34243888630023106,-0.0008296955457705767,-15.54717139447049,-7.660187479511032
Chandrapur,Gondpipri,Gondpipari,19.7131212,79.6775409,2023,25.11497272075197,-1.3888028371417647,0.3317364823815944,-0.011532099464407359,-15.738430150627122,-7.670130281959775
Chandrapur,Jiwati,Jivati,19.5860493,79.1123032,2025,27.964682921947137,-0.4360363804686427,0.3368512543343806,0.0014331641434093029,-14.396500647411816,-7.432348919896522
Chandrapur,Jiwati,Jivati,19.5860493,79.1123032,2022,28.055358793545132,-0.34536050887062436,0.358293379823754,0.022875289632782726,-14.6449181738355,-7.526911267319537
Chandrapur,Jiwati,Jivati,19.5860493,79.1123032,2019,,,0.35441740045984993,0.01899931026887859,-14.820765583645962,-7.7055554695186
Chandrapur,Jiwati,Jivati,19.5860493,79.1123032,2020,,,0.34119495973469155,0.005776869543720259,-14.108523744558083,-7.537424073098089
Chandrapur,Jiwati,Jivati,19.5860493,79.1123032,2023,26.370321894586702,-2.030397407829057,0.3222052078902196,-0.013212882300751606,-15.319361491834943,-7.725462792400036
Chandrapur,Jiwati,Jivati,19.5860493,79.1123032,2021,31.136061951884724,2.7353426494689304,0.3729628266547506,0.03754473646377933,-14.474566336200049,-7.3436682492782905
Chandrapur,Gondpipri,Gondpipari,19.7131212,79.6775409,2025,26.529338125217127,0.025562567323384276,0.3524399125565831,0.009171330710581392,-15.209835790771576,-7.77766318491551
Chandrapur,Gondpipri,Gondpipari,19.7131212,79.6775409,2024,26.391386605551826,-0.1123889523419169,0.33384303830334416,-0.00942554354265752,-15.524382856741099,-7.780695606145695
Chandrapur,Jiwati,Jivati,19.5860493,79.1123032,2024,28.765694519159794,0.36497521674402283,0.3272450848007701,-0.00817300539020124,-14.551499149592003,-7.545346004686165
Chandrapur,Jiwati,Jivati,19.5860493,79.1123032,2018,,,0.32061296882639595,-0.014805121364575366,-14.415201296958614,-7.352494979140623
Chandrapur,Jiwati,Patan,19.6283923,79.200718,2023,26.50622236892118,-1.8210593830642745,0.3179138585208646,-0.013706551872530802,-15.354304718670377,-7.670636238844603
Chandrapur,Jiwati,Patan,19.6283923,79.200718,2022,27.737369346256187,-0.5899124057292604,0.350595448058522,0.01897503766512654,-14.804317514953892,-7.54593374905112
Chandrapur,Jiwati,Patan,19.6283923,79.200718,2018,,,0.31514709053050655,-0.016473319862888868,-14.644511818522464,-7.3153904385389525
Chandrapur,Jiwati,Patan,19.6283923,79.200718,2021,30.687056402408537,2.359774650423094,0.36901741358761275,0.037397003194217404,-14.51275854826852,-7.333706907184067
Chandrapur,Jiwati,Patan,19.6283923,79.200718,2019,,,0.3514959559436423,0.019875545550246787,-14.864660278780793,-7.652978680603539
Chandrapur,Jiwati,Patan,19.6283923,79.200718,2025,28.53818890155835,0.21090714957290627,0.33831634317959774,0.006695932786202352,-14.421575536780995,-7.61160054781908
Chandrapur,Jiwati,Patan,19.6283923,79.200718,2020,,,0.33700271137412724,0.005382300980731769,-14.188869072943344,-7.508997050129044
Chandrapur,Jiwati,Patan,19.6283923,79.200718,2024,28.492658384844685,0.16537663285922888,0.32145401817884167,-0.010166392214553791,-14.673933363659865,-7.627448199297373
Chandrapur,Korpana,Gadchandur,19.7359462,79.1746044,2023,20.480582801344127,-1.5345503395046651,0.31179743011792493,-0.013814749175481597,-16.294403418166887,-8.306974626957084
Chandrapur,Korpana,Gadchandur,19.7359462,79.1746044,2021,23.44095472671225,1.4258215858634418,0.35803756872428105,0.03242538943087443,-15.804154185852777,-7.8196829081667145
Chandrapur,Korpana,Gadchandur,19.7359462,79.1746044,2019,,,0.34436932669896453,0.01875714740555794,-16.28032135836466,-8.434459533824258
Chandrapur,Korpana,Gadchandur,19.7359462,79.1746044,2018,,,0.30633760601647103,-0.019274573276935453,-15.942972330311937,-8.062522005625445
Chandrapur,Korpana,Gadchandur,19.7359462,79.1746044,2022,21.73711483453557,-0.27801830631322444,0.34068418412814955,0.015072004834742981,-16.252079541909737,-8.27897496342086
Chandrapur,Korpana,Gadchandur,19.7359462,79.1746044,2020,,,0.3344761352304559,0.008863955937049377,-15.495172478594252,-8.088728665296577
Chandrapur,Korpana,Gadchandur,19.7359462,79.1746044,2024,22.41049752024044,0.395364379391642,0.3190337555704208,-0.006578423722985687,-15.90560066700397,-8.218690926618326
Chandrapur,Korpana,Gadchandur,19.7359462,79.1746044,2025,22.18849720657464,0.17336406572584045,0.33445448136608064,0.00884230207267405,-15.410968905565062,-8.18374955411152
Chandrapur,Korpana,Korpna,19.7811264,79.078826,2019,,,0.33999532260871673,0.018363474157313816,-16.836342141221998,-8.454232619014764
Chandrapur,Korpana,Korpna,19.7811264,79.078826,2023,19.882853581340516,-1.3192749137545565,0.30840707156959063,-0.013224776881812415,-16.89744978797827,-8.318508901036582
Chandrapur,Korpana,Korpna,19.7811264,79.078826,2024,21.580916337547563,0.37878784245249214,0.3169349574418643,-0.004696891009538831,-16.596268171620807,-8.181183931752567
Chandrapur,Korpana,Korpna,19.7811264,79.078826,2020,,,0.331751514906401,0.010119666454997862,-15.542076870457972,-8.092253418188374
Chandrapur,Korpana,Korpna,19.7811264,79.078826,2022,21.096940739685994,-0.10518775540905895,0.33125210555635526,0.009620257104952146,-16.848773108113516,-8.324674178078993
Chandrapur,Korpana,Korpna,19.7811264,79.078826,2025,21.529477830986405,0.32734933589134413,0.33276296888024,0.011131120428836896,-15.88065047038118,-7.93264232524625
Chandrapur,Korpana,Korpna,19.7811264,79.078826,2018,,,0.3022833803282369,-0.019348468123166238,-16.86882520480653,-8.115235890681776
Chandrapur,Korpana,Korpna,19.7811264,79.078826,2021,22.084253742715042,0.8821252476199742,0.34689713882627077,0.025265290374867654,-15.860813679382128,-7.713564069176346
Chandrapur,Mul,Bembal,19.9436803,79.6746969,2025,22.05164487893599,0.28097442309878345,0.3326876978884946,0.0009068365301097832,-16.329978342198196,-7.699688170246834
Chandrapur,Mul,Bembal,19.9436803,79.6746969,2022,21.169901074580704,-0.6007693812565175,0.31464868228177767,-0.017132179076607162,-16.879681630631232,-7.740946148748099
Chandrapur,Mul,Bembal,19.9436803,79.6746969,2023,20.999677920503206,-0.7709925353340158,0.3277263661494126,-0.004054495208972209,-16.942643350974723,-7.7693866588581715
Chandrapur,Mul,Bembal,19.9436803,79.6746969,2020,,,0.33437527039566556,0.002594409037280727,-16.448662688327808,-7.712086797751341
Chandrapur,Mul,Chikhali,20.1527833,79.6885693,2018,,,0.3512340091197459,0.007950605846023777,-15.207357807416862,-7.259682240873462
Chandrapur,Mul,Bembal,19.9436803,79.6746969,2024,22.024410089298115,0.25373963346090106,0.3309833755364289,-0.0007974858219559129,-17.02415069102413,-7.824469366967685
Chandrapur,Mul,Bembal,19.9436803,79.6746969,2019,,,0.32910031260133854,-0.0026805487570461914,-17.21945967364171,-8.108112942865514
Chandrapur,Mul,Bembal,19.9436803,79.6746969,2021,22.87084334305887,1.100172887221653,0.3401296236493565,0.008348762290971772,-15.99275484452922,-7.522385390337322
Chandrapur,Mul,Bembal,19.9436803,79.6746969,2018,,,0.3420810657847035,0.010300204426318673,-16.30187799858472,-7.3426650970445415
Chandrapur,Mul,Chikhali,20.1527833,79.6885693,2024,26.63010794495828,0.17492317240038582,0.34213775031386096,-0.001145652959861273,-15.836471222218504,-7.663451668761964
Chandrapur,Mul,Chikhali,20.1527833,79.6885693,2022,25.74621263542275,-0.7089721371351545,0.3237131043817698,-0.019570298891952217,-16.224562792263793,-7.728618619774237
Chandrapur,Mul,Chikhali,20.1527833,79.6885693,2019,,,0.3398783047660911,-0.003405098507630925,-16.153946502897032,-7.8557023315812
Chandrapur,Mul,Chikhali,20.1527833,79.6885693,2020,,,0.3496357809584459,0.006352377684723674,-15.196150312833316,-7.473654138094245
Chandrapur,Mul,Chikhali,20.1527833,79.6885693,2021,28.29962788773326,1.8444431151753513,0.3522263856321289,0.008942982358406817,-15.313911739740153,-7.4699667557832
Chandrapur,Mul,Chikhali,20.1527833,79.6885693,2023,25.33166368827311,-1.1235210842848002,0.34627936963991685,0.0029959663661946485,-16.041958094983105,-7.686913892597214
Chandrapur,Mul,Chikhali,20.1527833,79.6885693,2025,26.50532172881415,0.0501369562562462,0.33747487258531783,-0.005808530688404377,-15.426764269886828,-7.650680055004177
Chandrapur,Mul,Mul,20.0546413,79.693917,2025,23.087902309731167,0.3020796163069542,0.3354428761662311,-0.003912321675645603,-15.535379418497362,-7.763094470265177
Chandrapur,Mul,Mul,20.0546413,79.693917,2022,22.184988276045853,-0.6008344173783777,0.3211189940398805,-0.018236203801996254,-16.526231551332625,-7.746069776398096
Chandrapur,Mul,Mul,20.0546413,79.693917,2020,,,0.3423015385520204,0.002946340710143574,-15.776110448834991,-7.54435962760676
Chandrapur,Mul,Mul,20.0546413,79.693917,2021,23.953410071942447,1.1675873785182385,0.3475139506914921,0.008158752849615461,-15.556417911601423,-7.443488299067307
Chandrapur,Mul,Mul,20.0546413,79.693917,2023,21.948125457528725,-0.8376972358954943,0.3394113044325308,5.610659065418296e-05,-16.45409880391966,-7.8069074290246965
Chandrapur,Mul,Mul,20.0546413,79.693917,2018,,,0.34938338288507376,0.010028185043197144,-15.580335365401288,-7.324475843036289
Chandrapur,Mul,Mul,20.0546413,79.693917,2024,23.051213176826955,0.26539048340275123,0.34053762952627903,0.001182431684402289,-16.330629061738673,-7.803194167852041
Chandrapur,Mul,Mul,20.0546413,79.693917,2019,,,0.33418398165527724,-0.005171216186599354,-16.733267800176748,-8.005958883143624
Chandrapur,Sawali,Pathari,20.1981812,79.8286986,2019,,,0.341020369329932,0.0005548780907646361,-16.389870198246523,-7.200424513432279
Chandrapur,Sawali,Pathari,20.1981812,79.8286986,2018,,,0.35129119287768895,0.010825701638521453,-15.871557849096394,-6.90869211272728
Chandrapur,Sawali,Pathari,20.1981812,79.8286986,2021,29.030516347390854,1.5613258492057904,0.3497945688888551,0.009329077649687673,-15.959352457522925,-6.980206373677652
Chandrapur,Sawali,Pathari,20.1981812,79.8286986,2023,26.434599998434283,-1.03459049975079,0.33156762579497434,-0.008897865444193194,-16.318941864834017,-7.018993249275623
